fips,year,total_votes,dem_votes,rep_votes,ind_votes,dem_pct,rep_pct,ind_pct,state,state_name
44,1984,410492,197106,212080,1306,48.02,51.66,0.32,44,Rhode Island
44,1980,416072,198342,154793,62937,47.67,37.2,15.13,44,Rhode Island
44,1976,411170,227636,181249,2285,55.36,44.08,0.56,44,Rhode Island
44,1972,415808,194645,220383,780,46.81,53.0,0.19,44,Rhode Island
44,1968,385000,246518,122359,16123,64.03,31.78,4.19,44,Rhode Island
44,1964,390091,315463,74615,13,80.87,19.13,0.0,44,Rhode Island
44,1960,405535,258032,147502,1,63.63,36.37,0.0,44,Rhode Island
44,1956,387611,161790,225819,2,41.74,58.26,0.0,44,Rhode Island
44,1952,414498,203293,210935,270,49.05,50.89,0.07,44,Rhode Island
44,1948,327702,188736,135787,3179,57.59,41.44,0.97,44,Rhode Island
44,1944,299276,175356,123487,433,58.59,41.26,0.14,44,Rhode Island
44,1940,321148,182182,138653,313,56.73,43.17,0.1,44,Rhode Island
44,1936,311178,165238,125031,20909,53.1,40.18,6.72,44,Rhode Island
44,1932,266170,146604,115266,4300,55.08,43.31,1.62,44,Rhode Island
44,1928,237194,118973,117522,699,50.16,49.55,0.29,44,Rhode Island
44,1924,210115,76606,125286,8223,36.46,59.63,3.91,44,Rhode Island
44,1920,167981,55062,107463,5456,32.78,63.97,3.25,44,Rhode Island
44,1916,87816,40394,44858,2564,46.0,51.08,2.92,44,Rhode Island
44,1912,77894,30412,27703,19779,39.04,35.56,25.39,44,Rhode Island
44,1908,72317,24706,43942,3669,34.16,60.76,5.07,44,Rhode Island
44,1904,68656,24839,41605,2212,36.18,60.6,3.22,44,Rhode Island
44,1900,56548,19812,33784,2952,35.04,59.74,5.22,44,Rhode Island
44,1896,54785,14459,37437,2889,26.39,68.33,5.27,44,Rhode Island
44,1892,53196,24336,26975,1885,45.75,50.71,3.54,44,Rhode Island
44,1888,40775,17530,21969,1276,42.99,53.88,3.13,44,Rhode Island
44,1884,32771,12391,19030,1350,37.81,58.07,4.12,44,Rhode Island
44,1880,29235,10779,18195,261,36.87,62.24,0.89,44,Rhode Island
44,1876,26627,10712,15787,128,40.23,59.29,0.48,44,Rhode Island
44,1872,18994,5329,13665,0,28.06,71.94,0.0,44,Rhode Island
44,1868,19541,6548,12993,0,33.51,66.49,0.0,44,Rhode Island
44,1864,22432,8470,13962,0,37.76,62.24,0.0,44,Rhode Island
44,1860,19951,7707,12244,0,38.63,61.37,0.0,44,Rhode Island
44,1856,19822,6680,11467,1675,33.7,57.85,8.45,44,Rhode Island
45,2024,2548140,1028452,1483747,35941,40.36,58.23,1.41,45,South Carolina
45,2020,2513329,1091541,1385103,36685,43.43,55.11,1.46,45,South Carolina
45,2016,2103027,855373,1155389,92265,40.67,54.94,4.390000000000001,45,South Carolina
45,2012,1964118,865941,1071645,26532,44.09,54.56,1.35,45,South Carolina
45,2008,1920969,862449,1034896,23624,44.9,53.87,1.23,45,South Carolina
45,2004,1617730,661699,937974,18057,40.9,57.98,1.12,45,South Carolina
45,2000,1383777,566039,786426,31312,40.91,56.83,2.27,45,South Carolina
45,1996,1149457,504051,573458,71948,43.85,49.89,6.26,45,South Carolina
45,1992,1202527,479514,577507,145506,39.88,48.02,12.100000000000001,45,South Carolina
45,1988,986009,370554,606443,9012,37.58,61.5,0.91,45,South Carolina
45,1984,968540,344470,615539,8531,35.57,63.55,0.88,45,South Carolina
45,1980,890083,427560,441207,21316,48.04,49.57,2.4000000000000004,45,South Carolina
45,1976,802594,450825,346140,5629,56.17,43.13,0.7,45,South Carolina
45,1972,677880,189270,478427,10183,27.92,70.58,1.5,45,South Carolina
45,1968,666982,197486,254062,215434,29.61,38.09,32.3,45,South Carolina
45,1964,524756,215700,309048,8,41.1,58.89,0.0,45,South Carolina
45,1960,386688,198129,188558,1,51.24,48.76,0.0,45,South Carolina
45,1956,300583,136372,75700,88511,45.37,25.18,29.45,45,South Carolina
45,1952,341086,173004,168082,0,50.72,49.28,0.0,45,South Carolina
45,1948,142571,34423,5386,102762,24.14,3.78,72.08,45,South Carolina
45,1944,103375,90601,4610,8164,87.64,4.46,7.9,45,South Carolina
45,1940,99832,95470,4360,2,95.63,4.37,0.0,45,South Carolina
45,1936,115437,113791,1646,0,98.57,1.43,0.0,45,South Carolina
45,1932,104407,102347,1978,82,98.03,1.89,0.08,45,South Carolina
45,1928,68605,62700,5858,47,91.39,8.54,0.07,45,South Carolina
45,1924,50752,49008,1123,621,96.56,2.21,1.22,45,South Carolina
45,1920,66808,64170,2610,28,96.05,3.91,0.04,45,South Carolina
45,1916,63952,61846,1550,556,96.71,2.42,0.87,45,South Carolina
45,1912,50405,48357,536,1512,95.94,1.06,3.0,45,South Carolina
45,1908,66379,62288,3945,146,93.84,5.94,0.22,45,South Carolina
45,1904,55118,52563,2554,1,95.36,4.63,0.0,45,South Carolina
45,1900,50812,47233,3579,0,92.96,7.04,0.0,45,South Carolina
45,1896,68938,58801,9313,824,85.3,13.51,1.2,45,South Carolina
45,1892,70504,54680,13345,2479,77.56,18.93,3.5100000000000002,45,South Carolina
45,1888,79997,65824,13736,437,82.28,17.17,0.55,45,South Carolina
45,1884,92812,69845,21730,1237,75.25,23.41,1.33,45,South Carolina
45,1880,169793,111236,57954,603,65.51,34.13,0.36,45,South Carolina
45,1876,182683,90897,91786,0,49.76,50.24,0.0,45,South Carolina
45,1872,95452,22699,72290,463,23.78,75.73,0.49,45,South Carolina
45,1868,107538,45237,62301,0,42.07,57.93,0.0,45,South Carolina
46,2024,428922,146859,272081,9982,34.24,63.43,2.33,46,South Dakota
46,2020,422609,150471,261043,11095,35.61,61.77,2.63,46,South Dakota
46,2016,370111,117466,227731,24914,31.74,61.53,6.73,46,South Dakota
46,2012,363815,145039,210610,8166,39.87,57.89,2.24,46,South Dakota
46,2008,381975,170924,203054,7997,44.75,53.16,2.09,46,South Dakota
46,2004,388215,149244,232584,6387,38.44,59.91,1.65,46,South Dakota
46,2000,316269,118804,190700,6765,37.56,60.3,2.14,46,South Dakota
46,1996,323826,139333,150543,33950,43.03,46.49,10.48,46,South Dakota
46,1992,336254,124888,136718,74648,37.14,40.66,22.2,46,South Dakota
46,1988,312991,145560,165415,2016,46.51,52.85,0.64,46,South Dakota
46,1984,317867,116113,200267,1487,36.53,63.0,0.47,46,South Dakota
46,1980,327703,103855,198343,25505,31.69,60.53,7.78,46,South Dakota
46,1976,300678,147068,151505,2105,48.91,50.39,0.7,46,South Dakota
46,1972,307415,139945,166476,994,45.52,54.15,0.32,46,South Dakota
46,1968,281264,118023,149841,13400,41.96,53.27,4.76,46,South Dakota
46,1964,293118,163010,130108,0,55.61,44.39,0.0,46,South Dakota
46,1960,306487,128070,178417,0,41.79,58.21,0.0,46,South Dakota
46,1956,293857,122288,171569,0,41.61,58.39,0.0,46,South Dakota
46,1952,294283,90426,203857,0,30.73,69.27,0.0,46,South Dakota
46,1948,250105,117653,129651,2801,47.04,51.84,1.12,46,South Dakota
46,1944,232076,96711,135365,0,41.67,58.33,0.0,46,South Dakota
46,1940,308427,131362,177065,0,42.59,57.41,0.0,46,South Dakota
46,1936,296452,160137,125977,10338,54.02,42.49,3.49,46,South Dakota
46,1932,288438,183515,99212,5711,63.62,34.4,1.98,46,South Dakota
46,1928,261865,102660,157603,1602,39.2,60.18,0.61,46,South Dakota
46,1924,203868,27214,101299,75355,13.35,49.69,36.96,46,South Dakota
46,1920,182237,35938,110692,35607,19.72,60.74,19.54,46,South Dakota
46,1916,128942,59191,64217,5534,45.91,49.8,4.29,46,South Dakota
46,1912,116325,48942,0,67383,42.07,0.0,57.93,46,South Dakota
46,1908,114775,40266,67536,6973,35.08,58.84,6.08,46,South Dakota
46,1904,101395,21969,72083,7343,21.67,71.09,7.24,46,South Dakota
46,1900,96124,39544,54530,2050,41.14,56.73,2.13,46,South Dakota
46,1896,82950,41225,41042,683,49.7,49.48,0.82,46,South Dakota
46,1892,70513,9081,34888,26544,12.88,49.48,37.64,46,South Dakota
47,2024,3060293,1055039,1964499,40755,34.48,64.19,1.33,47,Tennessee
47,2020,3053851,1143711,1852475,57665,37.45,60.66,1.89,47,Tennessee
47,2016,2508027,870695,1522925,114407,34.72,60.72,4.5600000000000005,47,Tennessee
47,2012,2460904,960709,1462330,37865,39.04,59.42,1.54,47,Tennessee
47,2008,2601982,1087437,1479178,35367,41.79,56.85,1.36,47,Tennessee
47,2004,2434949,1035160,1383336,16453,42.51,56.81,0.68,47,Tennessee
47,2000,2076181,981720,1061949,32512,47.28,51.15,1.56,47,Tennessee
47,1996,1894105,909146,863530,121429,48.0,45.59,6.41,47,Tennessee
47,1992,1982638,933521,841300,207817,47.08,42.43,10.49,47,Tennessee
47,1988,1636250,679794,947233,9223,41.55,57.89,0.56,47,Tennessee
47,1984,1711993,711714,990212,10067,41.57,57.84,0.59,47,Tennessee
47,1980,1617616,783051,787761,46804,48.41,48.7,2.89,47,Tennessee
47,1976,1476346,825879,633969,16498,55.94,42.94,1.12,47,Tennessee
47,1972,1201182,357293,813147,30742,29.75,67.7,2.56,47,Tennessee
47,1968,1248617,351233,472592,424792,28.13,37.85,34.02,47,Tennessee
47,1964,1143946,634947,508965,34,55.5,44.49,0.0,47,Tennessee
47,1960,1051792,481453,556577,13762,45.77,52.92,1.31,47,Tennessee
47,1956,939404,456507,462288,20609,48.6,49.21,2.19,47,Tennessee
47,1952,892553,443710,446147,2696,49.71,49.99,0.3,47,Tennessee
47,1948,550283,270402,202914,76967,49.14,36.87,13.98,47,Tennessee
47,1944,510692,308707,200311,1674,60.45,39.22,0.33,47,Tennessee
47,1940,522823,351601,169153,2069,67.25,32.35,0.4,47,Tennessee
47,1936,475538,327083,146520,1935,68.78,30.81,0.41,47,Tennessee
47,1932,390256,259473,126752,4031,66.49,32.48,1.03,47,Tennessee
47,1928,363473,167343,195388,742,46.04,53.76,0.2,47,Tennessee
47,1924,300220,158682,130728,10810,52.86,43.54,3.5999999999999996,47,Tennessee
47,1920,428626,206558,219829,2239,48.19,51.29,0.52,47,Tennessee
47,1916,272190,153280,116223,2687,56.31,42.7,0.99,47,Tennessee
47,1912,251933,133021,60475,58437,52.8,24.0,23.189999999999998,47,Tennessee
47,1908,257180,135608,117977,3595,52.73,45.87,1.4,47,Tennessee
47,1904,242750,131653,105363,5734,54.23,43.4,2.36,47,Tennessee
47,1900,273860,145240,123108,5512,53.03,44.95,2.01,47,Tennessee
47,1896,320903,167168,148683,5052,52.09,46.33,1.57,47,Tennessee
47,1892,265732,136468,100537,28727,51.36,37.83,10.81,47,Tennessee
47,1888,303694,158699,138978,6017,52.26,45.76,1.98,47,Tennessee
47,1884,259978,133770,124101,2107,51.45,47.74,0.81,47,Tennessee
47,1880,243263,129569,107677,6017,53.26,44.26,2.47,47,Tennessee
47,1876,222743,133177,89566,0,59.79,40.21,0.0,47,Tennessee
47,1872,179046,93391,85655,0,52.16,47.84,0.0,47,Tennessee
47,1868,82757,26129,56628,0,31.57,68.43,0.0,47,Tennessee
47,1860,146106,11281,0,134825,7.72,0.0,92.27,47,Tennessee
47,1856,133582,69704,0,63878,52.18,0.0,47.82,47,Tennessee
48,2024,11340202,4806441,6375318,158443,42.38,56.22,1.4,48,Texas
48,2020,11326874,5259215,5890428,177231,46.43,52.0,1.56,48,Texas
48,2016,8993855,3877868,4685047,430940,43.12,52.09,4.79,48,Texas
48,2012,7999657,3308124,4569843,121690,41.35,57.13,1.52,48,Texas
48,2008,8087791,3528633,4479328,79830,43.63,55.38,0.99,48,Texas
48,2004,7410765,2832704,4526917,51144,38.22,61.09,0.69,48,Texas
48,2000,6407637,2433746,3799639,174252,37.98,59.3,2.7199999999999998,48,Texas
48,1996,5611644,2459683,2736167,415794,43.83,48.76,7.41,48,Texas
48,1992,6154018,2281815,2496071,1376132,37.08,40.56,22.360000000000003,48,Texas
48,1988,5427410,2352748,3036829,37833,43.35,55.95,0.7,48,Texas
48,1984,5397571,1949276,3433428,14867,36.11,63.61,0.28,48,Texas
48,1980,4541637,1881147,2510705,149785,41.42,55.28,3.3,48,Texas
48,1976,4071884,2082319,1953300,36265,51.14,47.97,0.89,48,Texas
48,1972,3472714,1154291,2298896,19527,33.24,66.2,0.56,48,Texas
48,1968,3079406,1266804,1227844,584758,41.14,39.87,18.99,48,Texas
48,1964,2626811,1663185,958566,5060,63.32,36.49,0.19,48,Texas
48,1960,2311084,1167567,1121310,22207,50.52,48.52,0.96,48,Texas
48,1956,1955545,859958,1080619,14968,43.98,55.26,0.77,48,Texas
48,1952,2075946,969228,1102878,3840,46.69,53.13,0.18,48,Texas
48,1948,1249432,824235,303467,121730,65.97,24.29,9.75,48,Texas
48,1944,1150331,821605,191425,137301,71.42,16.64,11.94,48,Texas
48,1940,1124531,909974,212692,1865,80.92,18.91,0.17,48,Texas
48,1936,849736,739952,104661,5123,87.08,12.32,0.6,48,Texas
48,1932,863426,760348,97959,5119,88.06,11.35,0.59,48,Texas
48,1928,708999,341032,367036,931,48.1,51.77,0.13,48,Texas
48,1924,657509,484605,130023,42881,73.7,19.78,6.52,48,Texas
48,1920,486641,288767,114538,83336,59.34,23.54,17.12,48,Texas
48,1916,372461,286514,64999,20948,76.92,17.45,5.62,48,Texas
48,1912,301788,219489,28530,53769,72.73,9.45,17.81,48,Texas
48,1908,293757,217302,65666,10789,73.97,22.35,3.67,48,Texas
48,1904,234008,167200,51242,15566,71.45,21.9,6.65,48,Texas
48,1900,423706,267432,130641,25633,63.12,30.83,6.05,48,Texas
48,1896,544786,370434,167520,6832,68.0,30.75,1.25,48,Texas
48,1892,422145,239148,81144,101853,56.65,19.22,24.12,48,Texas
48,1888,357513,234883,88422,34208,65.7,24.73,9.57,48,Texas
48,1884,325305,225309,93141,6855,69.26,28.63,2.11,48,Texas
48,1880,241726,156428,57893,27405,64.71,23.95,11.34,48,Texas
48,1876,149555,104755,44800,0,70.04,29.96,0.0,48,Texas
48,1872,116594,66546,47468,2580,57.07,40.71,2.21,48,Texas
48,1860,62986,0,0,62986,0.0,0.0,100.0,48,Texas
48,1856,46808,31169,0,15639,66.59,0.0,33.41,48,Texas
49,2024,1468521,556058,870806,41657,37.87,59.3,2.84,49,Utah
49,2020,1505982,560282,865140,80560,37.2,57.45,5.35,49,Utah
49,2016,1143732,310676,515231,317825,27.16,45.05,27.79,49,Utah
49,2012,1020861,251813,740600,28448,24.67,72.55,2.79,49,Utah
49,2008,958996,327670,596030,35296,34.17,62.15,3.68,49,Utah
49,2004,927844,241199,663742,22903,26.0,71.54,2.47,49,Utah
49,2000,770754,203053,515096,52605,26.34,66.83,6.82,49,Utah
49,1996,665629,221633,361911,82085,33.3,54.37,12.33,49,Utah
49,1992,744069,183429,322632,238008,24.65,43.36,31.990000000000002,49,Utah
49,1988,647008,207343,428442,11223,32.05,66.22,1.73,49,Utah
49,1984,629656,155369,469105,5182,24.68,74.5,0.82,49,Utah
49,1980,604222,124266,439687,40269,20.57,72.77,6.66,49,Utah
49,1976,541198,182110,337908,21180,33.65,62.44,3.91,49,Utah
49,1972,478476,126284,323643,28549,26.39,67.64,5.97,49,Utah
49,1968,422568,156665,238728,27175,37.07,56.49,6.43,49,Utah
49,1964,400310,219628,180682,0,54.86,45.14,0.0,49,Utah
49,1960,374709,169248,205361,100,45.17,54.81,0.03,49,Utah
49,1956,333995,118364,215631,0,35.44,64.56,0.0,49,Utah
49,1952,329554,135364,194190,0,41.07,58.93,0.0,49,Utah
49,1948,276305,149151,124402,2752,53.98,45.02,1.0,49,Utah
49,1944,248319,150088,97891,340,60.44,39.42,0.14,49,Utah
49,1940,247819,154277,93151,391,62.25,37.59,0.16,49,Utah
49,1936,216677,150246,64555,1876,69.34,29.79,0.87,49,Utah
49,1932,206578,116750,84795,5033,56.52,41.05,2.44,49,Utah
49,1928,176603,80985,94618,1000,45.86,53.58,0.57,49,Utah
49,1924,156990,47001,77327,32662,29.94,49.26,20.81,49,Utah
49,1920,145828,56639,81555,7634,38.84,55.93,5.23,49,Utah
49,1916,143146,84145,54137,4864,58.78,37.82,3.4,49,Utah
49,1912,112386,36579,42100,33707,32.55,37.46,29.990000000000002,49,Utah
49,1908,108613,42601,61028,4984,39.22,56.19,4.59,49,Utah
49,1904,101672,33413,62446,5813,32.86,61.42,5.72,49,Utah
49,1900,93189,45006,47139,1044,48.3,50.58,1.12,49,Utah
49,1896,78119,64607,13491,21,82.7,17.27,0.03,49,Utah
50,2024,369422,235791,119395,14236,63.83,32.32,3.86,50,Vermont
50,2020,367428,242820,112704,11904,66.09,30.67,3.2399999999999998,50,Vermont
50,2016,315067,178573,95369,41125,56.68,30.27,13.049999999999999,50,Vermont
50,2012,299290,199239,92698,7353,66.57,30.97,2.46,50,Vermont
50,2008,325046,219262,98974,6810,67.46,30.45,2.1,50,Vermont
50,2004,312309,184067,121180,7062,58.94,38.8,2.26,50,Vermont
50,2000,294308,149022,119775,25511,50.63,40.7,8.67,50,Vermont
50,1996,258449,137894,80352,40203,53.35,31.09,15.55,50,Vermont
50,1992,289701,133592,88122,67987,46.11,30.42,23.470000000000002,50,Vermont
50,1988,243333,115775,124331,3227,47.58,51.1,1.33,50,Vermont
50,1984,234561,95730,135865,2966,40.81,57.92,1.26,50,Vermont
50,1980,213207,81891,94598,36718,38.41,44.37,17.23,50,Vermont
50,1976,187855,81044,102085,4726,43.14,54.34,2.52,50,Vermont
50,1972,186946,68174,117149,1623,36.47,62.66,0.87,50,Vermont
50,1968,161404,70255,85142,6007,43.53,52.75,3.72,50,Vermont
50,1964,163089,108127,54942,20,66.3,33.69,0.01,50,Vermont
50,1960,167324,69186,98131,7,41.35,58.65,0.0,50,Vermont
50,1956,152978,42549,110390,39,27.81,72.16,0.03,50,Vermont
50,1952,153557,43355,109717,485,28.23,71.45,0.32,50,Vermont
50,1948,123382,45557,75926,1899,36.92,61.54,1.54,50,Vermont
50,1944,125361,53820,71527,14,42.93,57.06,0.01,50,Vermont
50,1940,143062,64269,78371,422,44.92,54.78,0.29,50,Vermont
50,1936,143689,62124,81023,542,43.24,56.39,0.38,50,Vermont
50,1932,136980,56266,78984,1730,41.08,57.66,1.26,50,Vermont
50,1928,135191,44440,90404,347,32.87,66.87,0.26,50,Vermont
50,1924,102917,16124,80498,6295,15.67,78.22,6.11,50,Vermont
50,1920,89961,20919,68212,830,23.25,75.82,0.92,50,Vermont
50,1916,64475,22708,40250,1517,35.22,62.43,2.35,50,Vermont
50,1912,62842,15354,23332,24156,24.43,37.13,38.44,50,Vermont
50,1908,52683,11496,39552,1635,21.82,75.08,3.1,50,Vermont
50,1904,51888,9777,40459,1652,18.84,77.97,3.18,50,Vermont
50,1900,56212,12849,42569,794,22.86,75.73,1.41,50,Vermont
50,1896,63847,10640,51127,2080,16.66,80.08,3.26,50,Vermont
50,1892,55796,16325,37992,1479,29.26,68.09,2.65,50,Vermont
50,1888,65452,16788,45192,3472,25.65,69.05,5.3,50,Vermont
50,1884,59401,17331,39514,2556,29.18,66.52,4.3,50,Vermont
50,1880,64594,18182,45091,1321,28.15,69.81,2.05,50,Vermont
50,1876,64553,20254,44091,208,31.38,68.3,0.32,50,Vermont
50,1872,52980,10926,41480,574,20.62,78.29,1.08,50,Vermont
50,1868,56212,12045,44167,0,21.43,78.57,0.0,50,Vermont
50,1864,55742,13322,42420,0,23.9,76.1,0.0,50,Vermont
50,1860,44566,8649,33808,2109,19.41,75.86,4.74,50,Vermont
50,1856,50748,10577,39561,610,20.84,77.96,1.2000000000000002,50,Vermont
51,2024,4502344,2333126,2073845,95373,51.82,46.06,2.12,51,Virginia
51,2020,4460524,2413568,1962430,84526,54.11,44.0,1.89,51,Virginia
51,2016,3982752,1981473,1769443,231836,49.75,44.43,5.82,51,Virginia
51,2012,3854489,1971820,1822522,60147,51.16,47.28,1.56,51,Virginia
51,2008,3723260,1959532,1725005,38723,52.63,46.33,1.04,51,Virginia
51,2004,3198367,1454742,1716959,26666,45.48,53.68,0.83,51,Virginia
51,2000,2739447,1217290,1437490,84667,44.44,52.47,3.09,51,Virginia
51,1996,2416642,1091060,1138350,187232,45.15,47.1,7.75,51,Virginia
51,1992,2558665,1038650,1150517,369498,40.59,44.97,14.450000000000001,51,Virginia
51,1988,2191609,859799,1309162,22648,39.23,59.74,1.03,51,Virginia
51,1984,2146635,796250,1337078,13307,37.09,62.29,0.62,51,Virginia
51,1980,1866032,752174,989609,124249,40.31,53.03,6.66,51,Virginia
51,1976,1697094,813896,836554,46644,47.96,49.29,2.75,51,Virginia
51,1972,1457019,438887,988493,29639,30.12,67.84,2.03,51,Virginia
51,1968,1361491,442387,590319,328785,32.49,43.36,24.150000000000002,51,Virginia
51,1964,1042267,558038,481334,2895,53.54,46.18,0.28,51,Virginia
51,1960,771449,362327,404521,4601,46.97,52.44,0.6,51,Virginia
51,1956,697978,267760,386459,43759,38.36,55.37,6.27,51,Virginia
51,1952,619689,268677,349037,1975,43.36,56.32,0.32,51,Virginia
51,1948,419256,200786,172070,46400,47.89,41.04,11.07,51,Virginia
51,1944,388485,242276,145243,966,62.36,37.39,0.25,51,Virginia
51,1940,346607,235961,109363,1283,68.08,31.55,0.37,51,Virginia
51,1936,334590,234980,98336,1274,70.23,29.39,0.38,51,Virginia
51,1932,297942,203979,89637,4326,68.46,30.09,1.45,51,Virginia
51,1928,305358,140146,164609,603,45.9,53.91,0.2,51,Virginia
51,1924,223602,139716,73312,10574,62.48,32.79,4.7299999999999995,51,Virginia
51,1920,230999,141670,87456,1873,61.33,37.86,0.81,51,Virginia
51,1916,153992,102824,49356,1812,66.77,32.05,1.18,51,Virginia
51,1912,136976,90332,23288,23356,65.95,17.0,17.05,51,Virginia
51,1908,137065,82946,52572,1547,60.52,38.36,1.13,51,Virginia
51,1904,130410,80649,48180,1581,61.84,36.95,1.21,51,Virginia
51,1900,264208,146079,115769,2360,55.29,43.82,0.89,51,Virginia
51,1896,294674,154708,135379,4587,52.5,45.94,1.56,51,Virginia
51,1892,292238,164136,113098,15004,56.17,38.7,5.13,51,Virginia
51,1888,304087,152004,150399,1684,49.99,49.46,0.55,51,Virginia
51,1884,284977,145491,139356,130,51.05,48.9,0.05,51,Virginia
51,1880,211616,128083,83533,0,60.53,39.47,0.0,51,Virginia
51,1876,236288,140770,95518,0,59.58,40.42,0.0,51,Virginia
51,1872,185195,91647,93463,85,49.49,50.47,0.05,51,Virginia
51,1860,166891,16198,1887,148806,9.71,1.13,89.17,51,Virginia
51,1856,150233,90083,0,60150,59.96,0.0,40.04,51,Virginia
53,2024,3870770,2221254,1505207,144309,57.39,38.89,3.7299999999999995,53,Washington
53,2020,4087631,2369612,1584651,133368,57.97,38.77,3.26,53,Washington
53,2016,3316996,1742718,1221747,352531,52.54,36.83,10.620000000000001,53,Washington
53,2012,3145958,1755396,1290670,99892,55.8,41.03,3.18,53,Washington
53,2008,3053261,1750848,1229216,73197,57.34,40.26,2.4,53,Washington
53,2004,2861713,1510201,1304894,46618,52.77,45.6,1.63,53,Washington
53,2000,2488745,1247652,1108864,132229,50.13,44.56,5.31,53,Washington
53,1996,2253837,1123323,840712,289802,49.84,37.3,12.86,53,Washington
53,1992,2288230,993037,731234,563959,43.4,31.96,24.65,53,Washington
53,1988,1865253,933516,903835,27902,50.05,48.46,1.5,53,Washington
53,1984,1883910,807352,1051670,24888,42.86,55.82,1.32,53,Washington
53,1980,1742394,650193,865244,226957,37.32,49.66,13.02,53,Washington
53,1976,1555534,717323,777732,60479,46.11,50.0,3.89,53,Washington
53,1972,1470847,568334,837135,65378,38.64,56.92,4.44,53,Washington
53,1968,1304281,616037,588510,99734,47.23,45.12,7.65,53,Washington
53,1964,1258556,779881,470366,8309,61.97,37.37,0.66,53,Washington
53,1960,1241572,599298,629273,13001,48.27,50.68,1.05,53,Washington
53,1956,1150889,523002,620430,7457,45.44,53.91,0.65,53,Washington
53,1952,1102708,492845,599107,10756,44.69,54.33,0.98,53,Washington
53,1948,905059,476165,386315,42579,52.61,42.68,4.7,53,Washington
53,1944,856328,486774,361689,7865,56.84,42.24,0.92,53,Washington
53,1940,793833,462145,322123,9565,58.22,40.58,1.2,53,Washington
53,1936,692338,459579,206892,25867,66.38,29.88,3.74,53,Washington
53,1932,614814,353260,208645,52909,57.46,33.94,8.61,53,Washington
53,1928,500840,156772,335844,8224,31.3,67.06,1.64,53,Washington
53,1924,421549,42842,220224,158483,10.16,52.24,37.6,53,Washington
53,1920,398715,84298,223137,91280,21.14,55.96,22.89,53,Washington
53,1916,380994,183388,167208,30398,48.13,43.89,7.98,53,Washington
53,1912,322799,86840,70445,165514,26.9,21.82,51.269999999999996,53,Washington
53,1908,183879,58691,106062,19126,31.92,57.68,10.4,53,Washington
53,1904,145151,28098,101540,15513,19.36,69.95,10.69,53,Washington
53,1900,107524,44833,57456,5235,41.7,53.44,4.87,53,Washington
53,1896,93583,53314,39153,1116,56.97,41.84,1.19,53,Washington
53,1892,87969,29802,36460,21707,33.88,41.45,24.68,53,Washington
54,2024,762390,214309,533556,14525,28.11,69.98,1.9,54,West Virginia
54,2020,794731,235984,545382,13365,29.69,68.62,1.68,54,West Virginia
54,2016,721261,188794,489371,43096,26.18,67.85,5.970000000000001,54,West Virginia
54,2012,672119,238269,417655,16195,35.45,62.14,2.41,54,West Virginia
54,2008,715123,303857,397466,13800,42.49,55.58,1.93,54,West Virginia
54,2004,755887,326541,423778,5568,43.2,56.06,0.74,54,West Virginia
54,2000,648124,295497,336475,16152,45.59,51.92,2.4899999999999998,54,West Virginia
54,1996,636459,327812,233946,74701,51.51,36.76,11.74,54,West Virginia
54,1992,683711,331001,241974,110736,48.41,35.39,16.2,54,West Virginia
54,1988,653311,341016,310065,2230,52.2,47.46,0.34,54,West Virginia
54,1984,735742,328125,405483,2134,44.6,55.11,0.29,54,West Virginia
54,1980,737715,367462,334206,36047,49.81,45.3,4.89,54,West Virginia
54,1976,750674,435914,314760,0,58.07,41.93,0.0,54,West Virginia
54,1972,762399,277435,484964,0,36.39,63.61,0.0,54,West Virginia
54,1968,754206,374091,307555,72560,49.6,40.78,9.62,54,West Virginia
54,1964,792040,538087,253953,0,67.94,32.06,0.0,54,West Virginia
54,1960,837781,441786,395995,0,52.73,47.27,0.0,54,West Virginia
54,1956,830831,381534,449297,0,45.92,54.08,0.0,54,West Virginia
54,1952,873548,453578,419970,0,51.92,48.08,0.0,54,West Virginia
54,1948,748750,429188,316251,3311,57.32,42.24,0.44,54,West Virginia
54,1944,715596,392777,322819,0,54.89,45.11,0.0,54,West Virginia
54,1940,868076,495662,372414,0,57.1,42.9,0.0,54,West Virginia
54,1936,829945,502582,325358,2005,60.56,39.2,0.24,54,West Virginia
54,1932,743774,405124,330731,7919,54.47,44.47,1.06,54,West Virginia
54,1928,642752,263784,375551,3417,41.04,58.43,0.53,54,West Virginia
54,1924,583662,257232,288635,37795,44.07,49.45,6.47,54,West Virginia
54,1920,509942,220789,282007,7146,43.3,55.3,1.4,54,West Virginia
54,1916,289852,140403,143124,6325,48.44,49.38,2.18,54,West Virginia
54,1912,268828,113197,56754,98877,42.11,21.11,36.78,54,West Virginia
54,1908,258105,111418,137869,8818,43.17,53.42,3.42,54,West Virginia
54,1904,239986,100855,132620,6511,42.03,55.26,2.71,54,West Virginia
54,1900,220796,98807,119829,2160,44.75,54.27,0.98,54,West Virginia
54,1896,201757,94480,105379,1898,46.83,52.23,0.94,54,West Virginia
54,1892,171079,84467,80292,6320,49.37,46.93,3.7,54,West Virginia
54,1888,159440,78677,78171,2592,49.35,49.03,1.63,54,West Virginia
54,1884,132145,67311,63096,1738,50.94,47.75,1.32,54,West Virginia
54,1880,112641,57390,46243,9008,50.95,41.05,8.0,54,West Virginia
54,1876,99647,56546,41997,1104,56.75,42.15,1.11,54,West Virginia
